29,6,172.39,272.89,323.31,213.91000000000003,1,1,1.0
29,7,912.65,186.93,47.35000000000002,61.94,1,1,1.0
29,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
29,4,97.86,0.0,222.62,68.67,1,1,0.0
30,5,265.1,63.04,167.58999999999997,82.29000000000002,1,1,0.0
30,6,216.27,290.0,341.13,228.0,1,1,1.0
30,7,864.2,182.1,95.79999999999995,66.77000000000001,1,1,1.0
30,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
30,4,97.86,0.0,222.62,68.67,1,1,0.0
31,5,247.9,64.7,162.01000000000002,75.63000000000001,1,1,0.0
31,6,249.75,304.87,373.15,235.13,1,1,1.0
31,7,815.2,161.9,144.79999999999995,86.97999999999999,1,1,1.0
31,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
31,4,97.86,0.0,222.62,68.67,1,1,0.0
32,5,226.79,60.3,162.00000000000003,72.26,1,1,0.0
32,6,303.3,326.44,383.59999999999997,213.56,1,1,1.0
32,7,774.4,150.4,185.60000000000002,98.47,1,1,1.0
32,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
32,4,97.86,0.0,222.62,68.67,1,1,0.0
33,5,214.6,55.85,150.29999999999998,72.26000000000002,1,1,0.0
33,6,350.9,342.06,405.9,197.94,1,1,1.0
33,7,726.4,132.2,233.60000000000002,116.67000000000002,1,1,0.0
33,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
33,4,97.86,0.0,222.62,68.67,1,1,0.0
34,5,198.5,54.7,143.07,67.85,1,1,0.0
34,6,413.38,368.1,415.52,171.89999999999998,1,1,1.0
34,7,688.0,124.0,247.51,108.55000000000001,1,1,0.0
34,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
34,4,97.86,0.0,222.62,68.67,1,1,0.0
35,5,180.17,51.37,143.06000000000003,67.85,1,1,0.0
35,6,475.12,394.13,420.67999999999995,145.87,1,1,1.0
35,7,643.82,112.48,247.51,108.54,1,1,0.0
35,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
35,4,97.86,0.0,222.62,68.67,1,1,0.0
36,5,167.9,49.7,135.33,67.85,1,1,0.0
36,6,539.83,425.37,420.16999999999996,114.63,1,1,1.0
36,7,611.6,108.2,232.66999999999996,103.7,1,1,0.0
36,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
36,4,97.86,0.0,222.62,68.67,1,1,0.0
37,5,149.57,47.48,135.32999999999998,67.85,1,1,0.0
37,6,638.01,455.12,321.99,84.88,1,1,1.0
37,7,572.2,99.08,229.80999999999995,103.7,1,1,0.0
37,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
37,4,97.86,0.0,222.62,68.67,1,1,0.0
38,5,139.0,49.1,130.89999999999998,63.449999999999996,1,1,0.0
38,6,757.76,489.33,202.24,50.670000000000016,1,1,1.0
38,7,541.5,92.35,218.74,103.70000000000002,1,1,0.0
38,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
38,4,97.86,0.0,222.62,68.67,1,1,0.0
39,5,126.8,45.2,124.76,60.67999999999999,1,1,0.0
39,7,510.8,88.5,208.61999999999995,96.99000000000001,1,1,1.0
39,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
39,4,97.86,0.0,222.62,68.67,1,1,0.0
40,5,110.13,43.53,124.75999999999999,60.69,1,1,0.0
40,7,480.1,82.7,201.86,92.21999999999998,1,1,1.0
40,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
40,4,97.86,0.0,222.62,68.67,1,1,0.0
41,5,99.02,41.31,124.76,60.69,1,1,0.0
41,7,449.4,79.8,194.63,86.96,1,1,1.0
41,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
41,4,97.86,0.0,222.62,68.67,1,1,0.0
42,5,86.8,38.53,116.39999999999999,60.69,1,1,0.0
42,7,417.71,70.68,194.62000000000006,86.95999999999998,1,1,1.0
42,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
42,4,97.86,0.0,222.62,68.67,1,1,0.0
43,5,75.13,35.8,112.47,57.86,1,1,0.0
43,7,394.7,72.6,183.54000000000002,80.72,1,1,1.0
43,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
43,4,97.86,0.0,222.62,68.67,1,1,0.0
44,5,63.46,34.7,112.47,55.06999999999999,1,1,0.0
44,7,369.2,69.2,173.50000000000006,74.99,1,1,1.0
44,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
44,4,97.86,0.0,222.62,68.67,1,1,0.0
45,5,54.0,33.03,106.93,55.08,1,1,0.0
45,7,349.0,63.92,165.37,74.99,1,1,1.0
45,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
45,4,97.86,0.0,222.62,68.67,1,1,0.0
46,5,45.7,33.0,101.89999999999999,52.33,1,1,0.0
46,7,320.19,60.08,165.37,74.99,1,1,1.0
46,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
46,4,97.86,0.0,222.62,68.67,1,1,0.0
47,5,32.37,29.67,101.88999999999999,52.31999999999999,1,1,0.0
47,7,293.78,55.75,165.37,75.0,1,1,1.0
47,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
47,4,97.86,0.0,222.62,68.67,1,1,0.0
48,5,24.6,30.2,96.33000000000001,50.129999999999995,1,1,0.0
48,7,280.3,51.9,151.95999999999998,71.64000000000001,1,1,1.0
48,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
48,4,97.86,0.0,222.62,68.67,1,1,0.0
49,5,13.49,28.53,96.33,50.129999999999995,1,1,0.0
49,7,261.1,51.9,146.19,68.28,1,1,1.0
49,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
49,4,97.86,0.0,222.62,68.67,1,1,0.0
50,5,4.04,25.2,96.33,50.129999999999995,1,1,0.0
50,7,243.3,47.58,141.89999999999998,68.28,1,1,1.0
50,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
50,4,97.86,0.0,222.62,68.67,1,1,0.0
51,5,0.0,25.75,85.93,50.129999999999995,1,1,1.0
51,7,222.65,43.74,141.9,68.28,1,1,1.0
51,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
51,4,97.86,0.0,222.62,68.67,1,1,0.0
52,5,0.0,22.98,75.93,45.14,1,1,1.0
52,7,211.1,38.45,130.88000000000002,68.28999999999999,1,1,1.0
52,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
52,4,97.86,0.0,222.62,68.67,1,1,0.0
53,5,0.0,20.75,70.37,45.150000000000006,1,1,1.0
53,7,189.01,38.9,130.88,64.94999999999999,1,1,1.0
53,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
53,4,97.86,0.0,222.62,68.67,1,1,0.0
54,5,0.0,20.2,58.15,45.14,1,1,1.0
54,7,180.4,35.54,124.6,64.94999999999999,1,1,1.0
54,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
54,4,97.86,0.0,222.62,68.67,1,1,0.0
55,5,0.0,15.75,51.48,45.15,1,1,1.0
55,7,161.19,37.0,124.61000000000001,60.129999999999995,1,1,1.0
55,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
55,4,97.86,0.0,222.62,68.67,1,1,0.0
56,5,0.0,16.87,39.81,45.14,1,1,1.0
56,7,144.87,34.6,124.60000000000002,60.13,1,1,1.0
56,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
56,4,97.86,0.0,222.62,68.67,1,1,0.0
57,5,0.0,15.75,29.81,45.15,1,1,1.0
57,7,135.3,35.1,116.39999999999998,58.190000000000005,1,1,1.0
57,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
57,4,97.86,0.0,222.62,68.67,1,1,0.0
58,5,0.0,15.2,24.25,45.14,1,1,1.0
58,7,119.93,32.22,116.41,58.19,1,1,1.0
58,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
58,4,97.86,0.0,222.62,68.67,1,1,0.0
59,5,0.0,22.47,13.19,34.54,1,1,1.0
59,7,110.3,34.6,108.27,53.88999999999999,1,1,1.0
59,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
59,4,97.86,0.0,222.62,68.67,1,1,0.0
60,7,96.85,32.2,108.27000000000001,53.89,1,1,1.0
60,3,308.48,0.68,403.9,114.63999999999999,1,1,1.0
60,4,97.86,0.0,222.62,68.67,1,1,0.0
